HAR 240,QSTMK854,T 6:30 pm-9:15 pm
HAR 240,QSTMO221,F 8:00 am-10:45 am
HAR 240,QSTMO448,W 6:30 pm-9:15 pm
HAR 240,QSTMS743,MW 10:55 am-12:10 pm
HAR 240,QSTQM221,TR 8:00 am-9:15 am
HAR 240,QSTQM221,TR 9:30 am-10:45 am
HAR 240,QSTQM221,TR 11:00 am-12:15 pm
HAR 240,QSTSI480,M 6:30 pm-9:15 pm
HAR 240,QSTSM131,MW 12:50 pm-2:05 pm
HAR 240,QSTSM131,TR 3:30 pm-4:45 pm
HAR 240,QSTSM453,T 5:00 pm-6:15 pm
HAR 302,QSTAC222,TR 9:30 am-10:45 am
HAR 302,QSTES215,F 12:50 pm-2:05 pm
HAR 302,QSTES700,W 6:30 pm-9:15 pm
HAR 302,QSTES740,M 6:30 pm-9:15 pm
HAR 302,QSTFE445,MW 12:50 pm-2:05 pm
HAR 302,QSTLA245,MW 9:05 am-9:55 am
HAR 302,QSTMO221,F 8:00 am-10:45 am
HAR 302,QSTMO221,T 3:30 pm-6:15 pm
HAR 302,QSTMO221,R 3:30 pm-6:15 pm
HAR 302,QSTSI422,TR 11:00 am-12:15 pm
HAR 302,QSTSI830,T 12:30 pm-3:15 pm
HAR 302,QSTSI868,T 6:30 pm-9:15 pm
HAR 302,QSTSM131,MW 2:30 pm-3:45 pm
HAR 302,QSTSM132,M 10:10 am-11:55 am
HAR 302,QSTSM132,W 10:10 am-11:55 am
HAR 302,QSTSM275,MW 4:30 pm-5:45 pm
HAR 302,SEDDS502,W 6:30 pm-9:15 pm
HAR 304,QSTAC221,TR 2:00 pm-3:15 pm
HAR 304,QSTAC222,TR 11:00 am-12:15 pm
HAR 304,QSTAC222,TR 9:30 am-10:45 am
HAR 304,QSTMF702,W 8:00 am-10:45 am
HAR 304,QSTMF703,R 4:00 pm-6:45 pm
HAR 304,QSTMF703,R 7:00 pm-9:45 pm
HAR 304,QSTMF793,M 8:00 am-10:45 am
HAR 304,QSTMK345,MW 2:30 pm-3:45 pm
HAR 304,QSTMO712,M 6:30 pm-9:15 pm
HAR 304,QSTMO833,MTWRF 9:00 am-5:00 pm
HAR 304,QSTOM353,W 6:30 pm-9:15 pm
HAR 304,QSTQM221,TR 12:30 pm-1:45 pm
HAR 304,QSTSI250,T 3:30 pm-6:15 pm
HAR 304,QSTSI859,T 6:30 pm-9:15 pm
HAR 304,QSTSM131,MW 10:55 am-12:10 pm
HAR 304,QSTSM131,MW 12:50 pm-2:05 pm
HAR 304,QSTSM131,MW 4:30 pm-5:45 pm
HAR 306,ENGEK731,M 6:30 pm-9:15 pm
HAR 306,LAWLA997,M 6:30 pm-9:15 pm
HAR 306,QSTAC221,TR 8:00 am-9:15 am
HAR 306,QSTAC221,TR 9:30 am-10:45 am
HAR 306,QSTES215,F 9:25 am-10:40 am
HAR 306,QSTFE445,MW 9:25 am-10:40 am
HAR 306,QSTFE445,MW 10:55 am-12:10 pm
HAR 306,QSTFE449,TR 3:30 pm-4:45 pm
HAR 306,QSTHM801,M 6:30 pm-9:15 pm
HAR 306,QSTIS223,TR 5:00 pm-6:15 pm
HAR 306,QSTMK724,W 6:30 pm-9:15 pm
HAR 306,QSTMO712,T 6:30 pm-9:15 pm
HAR 306,QSTMO712,R 6:30 pm-9:15 pm
HAR 306,QSTPL700,MFS 9:00 am-4:00 pm
HAR 306,QSTSI422,TR 12:30 pm-1:45 pm
HAR 306,QSTSI422,TR 2:00 pm-3:15 pm
HAR 306,QSTSM131,TR 11:00 am-12:15 pm
HAR 306,QSTSM132,M 12:20 pm-2:05 pm
HAR 306,QSTSM132,W 12:20 pm-2:05 pm
HAR 306,QSTSM132,M 2:30 pm-4:15 pm
HAR 306,QSTSM132,W 2:30 pm-4:15 pm
HAR 306,QSTSM132,M 4:30 pm-6:15 pm
HAR 306,QSTSM132,W 4:30 pm-6:15 pm
HAR 310,QSTAC711,R 6:30 pm-9:15 pm
HAR 310,QSTHM710,M 6:30 pm-9:15 pm
HAR 310,QSTMF770,W 6:30 pm-9:15 pm
HAR 310,QSTMO853,MTWRF 9:00 am-5:00 pm
HAR 310,QSTQM222,TR 5:00 pm-6:15 pm
HAR 310,QSTSR841,T 6:30 pm-9:15 pm
HAR 312,QSTBA305,TR 9:30 am-10:45 am
HAR 312,QSTBA305,TR 8:00 am-9:15 am
HAR 312,QSTBA472,MW 4:30 pm-5:45 pm
HAR 312,QSTFE445,TR 2:00 pm-3:15 pm
HAR 312,QSTIS827,T 6:30 pm-9:15 pm
HAR 312,QSTMF600,MTWRF 7:00 pm-10:45 pm
HAR 312,QSTMF600,MTWRF 2:00 pm-5:45 pm
HAR 312,QSTMF850,R 6:30 pm-9:15 pm
HAR 312,QSTMK856,M 6:30 pm-9:15 pm
HAR 312,QSTMK867,W 6:30 pm-9:15 pm
HAR 312,QSTQM221,TR 3:30 pm-4:45 pm
HAR 312,QSTQM222,MWF 10:10 am-11:00 am
HAR 312,QSTSM131,MW 2:30 pm-3:45 pm
HAR 312,QSTSM131,TR 5:00 pm-6:15 pm
HAR 312,QSTSM132,M 8:00 am-9:45 am
HAR 312,QSTSM132,W 8:00 am-9:45 am
HAR 314,QSTIS465,TR 3:30 pm-4:45 pm
HAR 314,QSTIS467,TR 11:00 am-12:15 pm
HAR 314,QSTIS467,TR 2:00 pm-3:15 pm
HAR 314,QSTIS469,MW 10:55 am-12:10 pm
HAR 314,QSTIS474,TR 12:30 pm-1:45 pm
HAR 315,METCS682,R 6:00 pm-8:45 pm
HAR 315,METCS682,R 6:00 pm-8:45 pm
HAR 315,QSTSI845,W 6:30 pm-9:15 pm
HAR 316,CASMA541,F 9:05 am-9:55 am
HAR 316,CASMA541,F 10:10 am-11:00 am
HAR 316,METAD632,M 2:30 pm-5:15 pm
HAR 316,METCS520,M 6:00 pm-8:45 pm
HAR 316,METCS520,M 6:00 pm-8:45 pm
HAR 316,QSTES110,T 9:30 am-10:45 am
HAR 316,QSTES210,T 9:30 am-10:45 am
HAR 316,QSTES215,M 10:55 am-12:10 pm
HAR 316,QSTES215,W 10:55 am-12:10 pm
HAR 316,QSTES310,M 12:20 pm-2:05 pm
HAR 316,QSTES310,M 12:20 pm-2:05 pm
HAR 316,QSTIS858,S 9:00 am-5:00 pm
HAR 316,QSTIS858,S 9:00 am-5:00 pm
HAR 316,QSTMO221,F 11:15 am-2:00 pm
HAR 316,QSTMO221,T 3:30 pm-6:15 pm
HAR 316,QSTMO221,R 3:30 pm-6:15 pm
HAR 316,QSTOM440,MW 9:25 am-10:40 am
HAR 316,QSTSI250,W 2:30 pm-5:15 pm
HAR 316,QSTSI250,R 9:30 am-12:15 pm
HAR 316,QSTSM131,TR 2:00 pm-3:15 pm
HAR 316,QSTSM275,TR 12:30 pm-1:45 pm
HAR 322,QSTAC221,TR 3:30 pm-4:45 pm
HAR 322,QSTES110,F 9:25 am-10:40 am
HAR 322,QSTES110,F 12:50 pm-2:05 pm
HAR 322,QSTES210,F 9:25 am-10:40 am
HAR 322,QSTES210,F 12:50 pm-2:05 pm
HAR 322,QSTES310,M 4:30 pm-6:15 pm
HAR 322,QSTES310,W 4:30 pm-6:15 pm
HAR 322,QSTIS711,M 6:30 pm-9:15 pm
HAR 322,QSTMF702,W 12:30 pm-3:15 pm
HAR 322,QSTMF772,T 6:30 pm-9:15 pm
HAR 322,QSTMF790,T 8:00 am-10:45 am
HAR 322,QSTMF793,M 12:30 pm-3:15 pm
HAR 322,QSTMG730,S 9:00 am-5:00 pm
HAR 322,QSTMK862,MTWRF 9:00 am-5:00 pm
HAR 322,QSTMO221,T 12:30 pm-3:15 pm
HAR 322,QSTMO221,R 12:30 pm-3:15 pm
HAR 322,QSTSM131,TR 11:00 am-12:15 pm
HAR 322,QSTSM131,MW 10:55 am-12:10 pm
HAR 322,SARSH701,R 6:30 pm-9:15 pm
HAR 324,QSTAC221,MW 12:20 pm-1:10 pm
HAR 324,QSTAC222,MWF 9:05 am-9:55 am
HAR 324,QSTAC222,MWF 10:10 am-11:00 am
HAR 324,QSTAC222,MWF 11:15 am-12:05 pm
HAR 324,QSTIS223,MWF 1:25 pm-2:15 pm
HAR 324,QSTIS223,MWF 2:30 pm-3:20 pm
HAR 324,QSTLA245,TR 11:00 am-12:15 pm
HAR 324,QSTLA245,W 6:30 pm-9:15 pm
HAR 324,QSTMF602,MTWRF 2:00 pm-5:45 pm
HAR 324,QSTMF602,MTWRF 8:30 am-12:15 pm
HAR 324,QSTMF730,T 3:30 pm-6:15 pm
HAR 324,QSTMF740,R 8:00 am-10:45 am
HAR 324,QSTMO221,R 3:30 pm-6:15 pm
HAR 324,QSTOM855,T 6:30 pm-9:15 pm
HAR 324,QSTQM221,TR 12:30 pm-1:45 pm
HAR 324,QSTQM221,TR 2:00 pm-3:15 pm
HAR 324,QSTSI482,M 6:30 pm-9:15 pm
HAR 324,SAROT513,T 8:00 am-9:45 am
HAR 326,CDSDS280,W 4:30 pm-6:15 pm
HAR 326,GRSMA675,T 1:30 pm-2:20 pm
HAR 326,METCS546,T 6:00 pm-8:45 pm
HAR 326,METCS546,T 6:00 pm-8:45 pm
HAR 326,METCS690,R 6:00 pm-8:45 pm
HAR 326,METCS690,R 6:00 pm-8:45 pm
HAR 326,QSTLA245,TR 9:30 am-10:45 am
HAR 326,QSTLA245,TR 11:00 am-12:15 pm
HAR 326,QSTMO356,MW 12:50 pm-2:05 pm
HAR 326,QSTMO460,R 12:30 pm-3:15 pm
HAR 326,QSTMS749,MW 9:25 am-10:40 am
HAR 326,QSTMS759,MW 9:25 am-10:40 am
HAR 326,QSTSI344,MW 2:30 pm-3:45 pm
HAR 326,QSTSM131,MW 10:55 am-12:10 pm
HAR 326,QSTSM131,TR 3:30 pm-4:45 pm
HAR 326,QSTSM275,M 6:30 pm-9:15 pm
HAR 404,QSTAC222,TR 5:00 pm-6:15 pm
HAR 404,QSTAC222,TR 3:30 pm-4:45 pm
HAR 404,QSTES090,M 3:35 pm-4:25 pm
HAR 404,QSTES090,M 3:35 pm-4:25 pm
HAR 404,QSTES090,M 3:35 pm-4:25 pm
HAR 404,QSTES090,M 3:35 pm-4:25 pm
HAR 404,QSTFE870,S 9:00 am-4:00 pm
HAR 404,QSTMF821,F 2:30 pm-5:15 pm
HAR 404,QSTMO848,MTWRF 9:00 am-5:00 pm
HAR 404,QSTMS716,TR 11:00 am-12:15 pm
HAR 404,QSTMS742,TR 11:00 am-12:15 pm
HAR 404,QSTSI849,R 6:30 pm-9:15 pm
HAR 404,QSTSI852,T 6:30 pm-9:15 pm
HAR 404,QSTSR850,M 6:30 pm-9:15 pm
HAR 406,QSTES710,T 5:00 pm-7:00 pm
HAR 406,QSTES710,T 5:00 pm-7:00 pm
HAR 406,QSTHM703,W 6:30 pm-9:15 pm
HAR 406,QSTHM717,R 6:30 pm-9:15 pm
HAR 406,QSTOM880,M 6:30 pm-9:15 pm
HAR 406,QSTQM222,TR 3:30 pm-4:45 pm
HAR 408,QSTBA476,MW 9:25 am-10:40 am
HAR 408,QSTBA600,MTWRF 9:30 am-11:00 am
HAR 408,QSTBA602,MTWRF 9:30 am-11:00 am
HAR 408,QSTFE449,MW 10:55 am-12:10 pm
HAR 408,QSTFE459,TR 11:00 am-12:15 pm
HAR 408,QSTFE822,R 6:30 pm-9:15 pm
HAR 408,QSTIS223,TR 8:00 am-9:15 am
HAR 408,QSTIS223,TR 9:30 am-10:45 am
HAR 408,QSTIS465,TR 5:00 pm-6:15 pm
HAR 408,QSTIS474,TR 3:30 pm-4:45 pm
HAR 408,QSTIS883,M 2:30 pm-5:15 pm
HAR 408,QSTLA365,T 6:30 pm-9:15 pm
HAR 408,QSTMF790,T 12:30 pm-3:15 pm
HAR 408,QSTMO221,F 11:15 am-2:00 pm
HAR 408,QSTSI482,M 6:30 pm-9:15 pm
HAR 408,QSTSI830,R 12:30 pm-3:15 pm
HAR 410,QSTAC222,MWF 1:25 pm-2:15 pm
HAR 410,QSTAC414,MW 10:55 am-12:10 pm
HAR 410,QSTBA222,TR 2:00 pm-3:15 pm
HAR 410,QSTBA222,TR 3:30 pm-4:45 pm
HAR 410,QSTBA222,TR 5:00 pm-6:15 pm
HAR 410,QSTFE342,TR 11:00 am-12:15 pm
HAR 410,QSTFE820,M 6:30 pm-9:15 pm
HAR 410,QSTHM820,W 8:00 am-10:45 am
HAR 410,QSTMS715,TR 9:30 am-10:45 am
HAR 410,QSTMS717,TR 9:30 am-10:45 am
HAR 410,QSTQM222,MWF 12:20 pm-1:10 pm
HAR 410,QSTSI422,MW 2:30 pm-3:45 pm
HAR 410,QSTSI751,T 6:30 pm-9:15 pm
HAR 410,QSTSI751,W 6:30 pm-9:15 pm
HAR 410,QSTSI857,R 6:30 pm-9:15 pm
HAR 410,QSTSM131,TR 12:30 pm-1:45 pm
HAR 412,QSTES215,T 3:30 pm-4:45 pm
HAR 412,QSTES740,R 6:30 pm-9:15 pm
HAR 412,QSTFE449,MW 9:25 am-10:40 am
HAR 412,QSTLA245,MW 12:20 pm-1:10 pm
HAR 412,QSTLA245,MW 11:15 am-12:05 pm
HAR 412,QSTLA355,TR 11:00 am-12:15 pm
HAR 412,QSTLA360,TR 9:30 am-10:45 am
HAR 412,QSTMF850,R 2:00 pm-4:45 pm
HAR 412,QSTMO856,M 6:30 pm-9:15 pm
HAR 414,QSTAC221,TR 11:00 am-12:15 pm
HAR 414,QSTAC221,TR 9:30 am-10:45 am
HAR 414,QSTAC469,TR 12:30 pm-1:45 pm
HAR 414,QSTAC814,MW 12:50 pm-2:05 pm
HAR 414,QSTAC831,M 6:30 pm-9:15 pm
HAR 414,QSTAC869,TR 12:30 pm-1:45 pm
HAR 414,QSTMK200,TR 2:00 pm-3:15 pm
HAR 414,QSTMK465,MW 9:25 am-10:40 am
HAR 414,QSTMO441,MW 10:55 am-12:10 pm
HAR 414,QSTSI432,TR 3:30 pm-4:45 pm
HAR 414,QSTSM455,M 4:30 pm-5:45 pm
HAR 420,CASFY101,T 2:00 pm-2:50 pm
HAR 420,CASFY101,T 3:35 pm-4:25 pm
HAR 420,CASFY101,R 3:35 pm-4:25 pm
HAR 420,QSTFE823,TR 9:30 am-10:45 am
HAR 420,QSTMK447,TR 11:00 am-12:15 pm
HAR 420,QSTSM275,MW 9:25 am-10:40 am
HAR 420,QSTSM275,MW 10:55 am-12:10 pm
HAR 420,QSTSM275,MW 12:50 pm-2:05 pm
HAR 420,QSTSM275,MW 2:30 pm-3:45 pm
HAR 420,QSTSM275,F 11:15 am-2:00 pm
HAR 424,HUBXC410,R 6:30 pm-9:15 pm
HAR 424,QSTES215,M 12:50 pm-2:05 pm
HAR 424,QSTES215,W 12:50 pm-2:05 pm
HAR 424,QSTSM275,TR 9:30 am-10:45 am
HAR 424,QSTSM275,TR 11:00 am-12:15 pm
HAR 424,QSTSM275,TR 12:30 pm-1:45 pm
HAR 424,QSTSM275,TR 2:00 pm-3:15 pm
HAR 424,QSTSM275,TR 3:30 pm-4:45 pm
HAR 424,QSTSM275,TR 8:00 am-9:15 am
HAR 508D,QSTDS913,R 1:15 pm-4:00 pm
HAR 562,QSTMK915,F 9:00 am-11:45 am
HAR 603,QSTIS919,W 12:30 pm-3:15 pm
HAR 615,QSTMF921,R 7:00 pm-9:45 pm
HAR 658,QSTAC901,F 9:00 am-11:45 am
HAR 658,QSTDS906,W 9:00 am-12:00 pm
HAR 658,QSTMO923,M 9:00 am-11:45 am
HIS 110,CASAH554,W 2:30 pm-5:15 pm
HIS 110,CASAM250,MWF 10:10 am-11:00 am
HIS 110,CASAM501,TR 11:00 am-12:15 pm
HIS 110,CASAM555,W 2:30 pm-5:15 pm
HIS 110,CASHI401,F 11:15 am-2:00 pm
HIS 110,CASHI569,W 2:30 pm-5:15 pm
HIS 110,GRSAM736,R 12:30 pm-3:15 pm
HIS 304,CASAH546,F 11:15 am-2:00 pm
HIS 304,CASAM505,R 12:30 pm-3:15 pm
HIS 304,CASAM546,F 11:15 am-2:00 pm
HIS 304,CASHI151,W 12:20 pm-1:10 pm
HIS 304,CASHI200,T 3:30 pm-6:15 pm
HIS 304,CASHI200,W 2:30 pm-5:15 pm
HIS 304,CASHI400,M 2:30 pm-5:15 pm
HIS 304,CASHI505,R 12:30 pm-3:15 pm
HIS 304,CASHI514,T 12:30 pm-3:15 pm
HIS 304,CASHI546,F 11:15 am-2:00 pm
HIS 304,CASHI559,M 6:30 pm-9:15 pm
HIS 304,CASPH412,T 12:30 pm-3:15 pm
HIS 304,CASPO559,M 6:30 pm-9:15 pm
HIS 304,CASPO592,T 12:30 pm-3:15 pm
HIS 304,GRSHI870,R 3:30 pm-6:15 pm
HIS 304,GRSPO842,M 8:00 am-10:45 am
HIS 504,CASHI412,W 2:30 pm-5:15 pm
HIS 504,CASHI451,M 8:00 am-10:45 am
HIS 504,CASHI482,R 3:30 pm-6:15 pm
HIS 504,CASHI537,T 12:30 pm-3:15 pm
HIS 504,CASPO558,T 8:00 am-10:45 am
HIS 504,CASWS451,M 8:00 am-10:45 am
HIS 504,GRSHI800,T 3:30 pm-6:15 pm
HIS 504,GRSHI900,M 6:30 pm-9:15 pm
HIS B06,CASLD111,TR 1:30 pm-3:15 pm
HOU R103,GMSBY776,W 1:00 pm-2:50 pm
HOU R103,GMSBY871,T 1:00 pm-2:50 pm
HOU R103,SPHEP722,R 10:00 am-12:50 pm
HOU R103,SPHEP749,M 10:00 am-12:50 pm
HOU R103,SPHEP775,M 6:00 pm-8:50 pm
HOU R103,SPHEP816,R 10:00 am-12:50 pm
HOU R103,SPHSB733,R 6:00 pm-8:50 pm
HOU R108,GMSBT342,R 5:00 pm-9:00 pm
HOU R108,GMSGC606,W 2:00 pm-3:50 pm
HOU R108,GMSMD800,T 4:30 pm-6:00 pm
HOU R110,SPHEP714,W 10:00 am-12:50 pm
HOU R110,SPHEP759,R 2:00 pm-4:50 pm
HOU R110,SPHEP764,T 2:00 pm-4:50 pm
HOU R110,SPHEP784,T 2:00 pm-4:50 pm
HOU R110,SPHLW850,W 2:00 pm-4:50 pm
HOU R110,SPHPM820,M 10:00 am-12:50 pm
HOU R115,GMSBY763,M 1:00 pm-2:50 pm
HOU R115,GMSFS720,T 9:00 am-11:50 am
HOU R115,GMSMM725,W 1:00 pm-2:50 pm
HOU R115,GMSMS750,W 10:00 am-11:50 am
HOU R115,GMSPA932,R 3:00 pm-6:50 pm
HOU R115,GMSPH841,T 1:00 pm-2:50 pm
HOU R123,GMSFS800,R 5:30 pm-7:20 pm
HOU R123,GMSMH921,R 1:00 pm-3:50 pm
HOU R123,SPHPH871,M 11:00 am-12:50 pm
HOU R806,GMSFS704,W 1:00 pm-4:50 pm
HOU R806,GMSFS721,W 5:00 pm-8:50 pm
HOU R809,GMSFA807,T 1:00 pm-4:50 pm
HOU R809,GMSFA808,T 9:00 am-11:50 am
IEC B01,CASLG111,MWF 2:30 pm-3:20 pm
IEC B01,CASLG111,MWF 3:35 pm-4:25 pm
IEC B01,CASLG212,MWF 12:20 pm-1:10 pm
IEC B01,CASWS101,R 3:35 pm-4:25 pm
IEC B01,COMFT250,F 9:05 am-9:55 am
IEC B01,SSWCP759,T 8:00 am-10:45 am
IEC B03,CASCL101,F 11:15 am-12:05 pm
IEC B03,CASPS333,W 10:10 am-11:00 am
IEC B03,CASPS333,W 11:15 am-12:05 pm
IEC B03,CASWS101,R 3:35 pm-4:25 pm
IEC B03,COMFT250,F 10:10 am-11:00 am
IEC B03,SEDRS710,T 12:30 pm-1:45 pm
IEC B03,SHAHF120,R 8:00 am-10:45 am
IEC B04,CASLC216,MWF 2:30 pm-3:20 pm
IEC B04,CASLJ112,MWF 11:15 am-12:05 pm
IEC B04,CASLJ441,MWF 12:20 pm-1:10 pm
IEC B04,CASLX250,F 9:05 am-9:55 am
IEC B04,CASLX250,F 10:10 am-11:00 am
IEC B04,CASPS101,R 11:15 am-12:05 pm
IEC B04,GRSPS909,R 3:30 pm-4:45 pm
IEC B04,SEDSE251,TR 2:00 pm-3:15 pm
IEC B05,CASHI151,T 11:15 am-12:05 pm
IEC B05,CASHI190,R 11:00 am-12:15 pm
IEC B05,CASPH155,R 3:35 pm-4:25 pm
IEC B05,CASPY241,F 10:10 am-11:00 am
IEC B05,CASPY241,F 2:30 pm-3:20 pm
IEC B05,COMFT250,F 9:05 am-9:55 am
IEC B05,COMFT303,F 11:15 am-12:05 pm
IEC B05,SSWCP770,T 12:30 pm-3:15 pm
IEC B06,CASHI190,R 11:00 am-12:15 pm
IEC B06,CASIR271,F 9:05 am-9:55 am
IEC B06,CASLS112,MWF 12:20 pm-1:10 pm
IEC B06,CASLX302,T 3:30 pm-4:20 pm
IEC B06,CASPO171,F 9:05 am-9:55 am
IEC B06,CASWR112,TR 8:00 am-9:15 am
IEC B06,CASWR112,TR 9:30 am-10:45 am
IEC B06,COMFT303,F 11:15 am-12:05 pm
IEC B06,KHCRH102,TR 2:00 pm-3:15 pm
IEC B07,CASCL101,W 1:25 pm-2:15 pm
IEC B07,CASCL101,W 2:30 pm-3:20 pm
IEC B07,CASCL101,F 9:05 am-9:55 am
IEC B07,CASCL101,F 10:10 am-11:00 am
IEC B07,CASPO520,M 2:30 pm-5:15 pm
IEC B07,CASPY313,W 10:10 am-11:00 am
IEC B07,COMFT250,F 11:15 am-12:05 pm
IEC B07,ENGBF820,F 2:30 pm-4:15 pm
IEC B07,KHCAH101,TR 2:00 pm-3:15 pm
IEC B07,KHCST111,T 3:30 pm-5:15 pm
IEC B07,SSWCP804,R 3:30 pm-5:15 pm
IEC B08,CASCH109,R 3:30 pm-4:45 pm
IEC B08,CASPO330,W 2:30 pm-5:15 pm
IEC B08,CASPO540,T 12:30 pm-3:15 pm
IEC B08,COMFT591,F 2:30 pm-5:15 pm
IEC B09A,CASLS212,MWF 12:20 pm-1:10 pm
IEC B09A,CASLS350,MWF 2:30 pm-3:20 pm
IEC B09A,CASNE333,W 10:10 am-11:00 am
IEC B09A,CASPS333,W 10:10 am-11:00 am
IEC B09A,CASWR112,TR 12:30 pm-1:45 pm
IEC B09B,CASLX322,R 3:30 pm-4:20 pm
IEC B09B,CASPO580,T 12:30 pm-3:15 pm
IEC B09B,CDSDS219,W 2:30 pm-4:15 pm
IEC B09B,COMFT303,F 10:10 am-11:00 am
IEC B09B,COMFT582,MW 12:20 pm-2:05 pm
IEC B09B,COMFT729,M 2:30 pm-5:15 pm
IEC B09B,KHCHC301,R 11:15 am-12:05 pm
IEC B09B,SEDHD300,F 11:15 am-2:00 pm
IEC B10,CDSDS100,F 9:05 am-9:55 am
IEC B10,CDSDS100,F 10:10 am-11:00 am
IEC B10,CDSDS210,F 11:15 am-12:05 pm
IEC B10,COMCO101,F 12:20 pm-1:10 pm
IEC B11,CASLX250,F 2:30 pm-3:20 pm
IEC B11,COMFT303,F 10:10 am-11:00 am
IEC B11,COMFT728,F 11:15 am-2:00 pm
IEC B11,KHCHC501,W 10:10 am-11:55 am
IEC B12,CASLC212,MWF 12:20 pm-1:10 pm
IEC B12,CASLC317,MWF 11:15 am-12:05 pm
IEC B12,CASLK112,MWF 9:05 am-9:55 am
IEC B12,COMCM718,T 12:30 pm-3:15 pm
IEC B13,COMFT310,M 10:10 am-11:55 am
IEC B13,COMFT516,R 12:30 pm-3:15 pm
IEC B13,GRSLX801,T 3:30 pm-4:45 pm
IEC B13,KHCST111,F 10:10 am-11:55 am
IEC B13,SARPT773,MR 4:00 pm-5:30 pm
IEC B13,SEDCE746,T 8:00 am-10:45 am
IEC B13,STHTF701,F 9:05 am-9:55 am
INS 1004,GMSAN704,T 1:00 pm-2:50 pm
INS 1008,GMSBN798,M 4:00 pm-7:50 pm
INS 109AB,GMSFA806,T 10:00 am-11:50 am
INS 109AB,SPHBS806,R 6:00 pm-8:50 pm
INS 109AB,SPHEH745,W 10:00 am-12:50 pm
INS 109AB,SPHEH750,W 10:00 am-12:50 pm
INS 109AB,SPHGH765,W 6:00 pm-8:50 pm
INS 109AB,SPHSB820,T 6:00 pm-8:50 pm
INS 109AC,SPHBS852,M 10:00 am-12:50 pm
INS 109C,GMSAN725,T 10:00 am-11:50 am
INS 109C,GMSHS800,W 6:00 pm-8:00 pm
INS 109C,SPHEP857,M 2:00 pm-4:50 pm
INS 109C,SPHLW840,W 10:00 am-12:50 pm
INS 109C,SPHMC730,T 6:00 pm-8:50 pm
INS 110,GMSPH730,MWF 10:00 am-11:50 am
INS 110,SPHBS704,M 6:00 pm-8:20 pm
INS 110,SPHBS805,W 2:00 pm-4:50 pm
INS 110,SPHBS851,M 2:00 pm-4:50 pm
INS 110,SPHEP770,R 6:00 pm-8:50 pm
INS 110,SPHPM735,T 2:00 pm-4:50 pm
INS 1105,SPHEH811,F 10:00 am-12:50 pm
INS 1105,SPHEP850,W 2:00 pm-4:50 pm
INS 1105,SPHEP850,R 10:00 am-12:50 pm
INS 1105,SPHGH854,R 2:00 pm-4:50 pm
INS 1105,SPHGH854,W 6:00 pm-8:50 pm
INS 1105,SPHGH854,R 2:00 pm-4:50 pm
INS 1105,SPHGH854,M 6:00 pm-8:50 pm
INS 1105,SPHPH737,T 6:00 pm-8:50 pm
INS 1110,SPHBS723,M 10:00 am-12:50 pm
INS 1110,SPHBS723,T 6:00 pm-8:50 pm
INS 1110,SPHBS723,R 2:00 pm-4:50 pm
INS 1110,SPHBS730,W 10:00 am-12:50 pm
INS 1110,SPHBS803,T 10:00 am-12:50 pm
INS 112,GMSPA800,F 2:00 pm-3:50 pm
INS 112,SPHBS800,MTWRF 10:00 am-11:50 am
INS 112,SPHBS835,F 10:00 am-12:50 pm
INS 112,SPHBS858,M 6:00 pm-8:50 pm
INS 112,SPHPH717,T 2:00 pm-4:50 pm
INS 112,SPHPH717,R 2:00 pm-4:50 pm
INS 112,SPHPH718,R 10:00 am-12:50 pm
INS 112,SPHPH719,T 10:00 am-12:50 pm
INS 112,SPHPH719,M 2:00 pm-4:50 pm
INS 112,SPHPH719,W 2:00 pm-4:50 pm
INS 112,SPHPH720,M 10:00 am-12:50 pm
INS 112,SPHPH720,W 10:00 am-12:50 pm
INS 112,SPHPM736,W 6:00 pm-8:50 pm
INS 112,SPHPM760,T 6:00 pm-8:50 pm
INS 112,SPHPM804,R 6:00 pm-8:50 pm
INS 201,GMSBT201,T 5:00 pm-9:00 pm
INS 201,GMSCI675,M 5:00 pm-7:50 pm
INS 201,GMSPM701,M 1:00 pm-2:50 pm
INS 201,GMSPM801,M 3:00 pm-4:50 pm
INS 201,SPHBS821,R 6:00 pm-8:50 pm
INS 201,SPHGH811,T 2:00 pm-4:50 pm
INS 201,SPHPH740,W 2:00 pm-4:50 pm
INS 201,SPHPM833,R 2:00 pm-4:50 pm
INS 201,SPHPM835,W 6:00 pm-8:50 pm
INS 202,GMSBT301,T 5:00 pm-9:00 pm
INS 203,GMSBT205,R 5:00 pm-9:00 pm
INS 203,GMSCI640,T 5:00 pm-7:50 pm
INS 203,GMSGC608,M 2:00 pm-4:50 pm
INS 206,GMSBT405,R 5:00 pm-9:00 pm
INS 206,SPHPM734,M 6:00 pm-8:50 pm
INS 206,SPHSB785,T 6:00 pm-8:50 pm
INS 206X9,GMSPA810,M 9:00 am-10:50 am
INS 206X9,GMSPA811,M 9:00 am-10:50 am
INS 206X9,SPHMC802,F 10:00 am-12:50 pm
INS 209,SPHEP858,M 2:00 pm-4:50 pm
INS 209,SPHPH842,M 6:00 pm-8:50 pm
INS 209,SPHPH843,M 6:00 pm-8:50 pm
INS 209,SPHPH844,R 6:00 pm-8:50 pm
INS 209,SPHPM804,W 6:00 pm-8:50 pm
INS 209,SPHSB820,T 6:00 pm-8:50 pm
INS 210,GMSAN810,R 3:30 pm-6:00 pm
